text,hotel-general,bathroom-general,hotel-atmosphere,bathroom-atmosphere,hotel-cleanliness,bathroom-cleanliness,hotel-facilities,bathroom-facilities,hotel-location,bed-general,hotel-price,bed-cleanliness,room-general,catering-general,room-atmosphere,catering-price,room-cleanliness,parking,room-facilities,staff
[LIKED] Que salí a las pocas horas de llegar a un lugar que no es lo que me ofrecieron no tuve que sufrir más una cama tan incómoda y pequeña decía cama doble y era una matrimonial,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] falta de estacionamiento_x000D_muy poco común espacio de estacionamiento en las calles circundantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] Nichts Es war nichts zu beanstanden Kome gerne wieder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Sopraffazione totale, prenotazioni errate, addebiti su carta di credito non autorizzati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] La amabilidad de los trabajadores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] The rooms are old and the dirty bed linen smells very moldy.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Il parcheggio è a pagamento per notte e nelle camere si avverte un rumore eccessivo. Puoi sentire l'allarme del cellulare quando qualcuno accende la TV o fa la doccia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] Che il posto è nuovo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Die Lage ist ausgezeichnet und das Badezimmer ist geräumig und komfortabel.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Das Personal war sehr Freundin die Zimmer waren sauber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
[DISLIKED] - Acceptatie van de kamerkaart mislukte meerdere keren in de lift - geen drama maar wel vervelend omdat je elke keer naar de receptie moet - dit wordt zeker binnen een paar dagen opgelost,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Ik kan niets zo slecht zeggen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Het koude ontbijt was goed, het koffiezetapparaat was uitstekend",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] Quizás por poner una pega que no pudimos dejar las maletas para que las recogieran el lunes ya que era domingo y no pueden hacer noche las maletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Toallas viejas y mohosas. El baño limpio olvidó paños de limpieza de repuesto en el fregadero.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] el desayuno era incomestible nos tiuvimos que ir fuera a desayunar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[LIKED] Die Dame an der Rezeption war gewöhnungsbedürftig Es war sehr deutlich spürbar dass wir nicht wie der Check Inn vor uns mit den gleichen Augen gesehen wurden Dies untermauerte die Frage warum wir keine Kreditkarte dabei hatten sondern eine normale EC Karte Auch der erste Empfang dass wir kein Zimmer reserviert hatten und auch keines mehr frei war gestaltete sich eher abwertend Das der Fehler nicht bei uns lag hatte sich recht schnell geklärt änderte jedoch nicht die Stimmung _x000D_Das Personal im Frühstücksservice wirkte angespannt und konnte weder guten Morgen noch auf Wiedersehen sagen _x000D_Das Zimmer war leider nicht sehr sauber Außerdem haben die Abschminktücher gefehlt obwohl das Zimmer neu bezogen wurde _x000D_Alles in allem wollte ich meiner Mutter einen angenehmen Aufenthalt gestalten Dies ist im Großen und Ganzen auch geglückt Resultat ist dass das Steigenberger lieber Gäste mit entsprechendem Budget empfängt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
[DISLIKED] BADKAMER BEETJE GEDATEERD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Zimmer hätte sauberer sein müssen Es sah so aus als ob man vergessen hätte Staub zu wischen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] De badkamer was oké. Ik had een koelkast in de kamer en een magnetron.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Que en la aplicacion decia que oncluia el desayuno y no aplico en el hotel,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] De netheid zou moeten verbeteren,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Rien remettre cet hôtel en conformité afin de justifier du prix des sejours,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"[DISLIKED] Il bagno necessita di miglioramenti - dove sono le due leve di miscelazione_x000D_La regola della colazione sotto Corona è irragionevole, altri hotel l'hanno risolta meglio",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Das Doppelzimmer war vergleichsweise klein das lag auch an der räumlichen Trennung von Waschtisch im Zimmer und Dusche WC Die Dusche war undicht Boden überschwemmt und es gibt keine Möglichkeit Handtücher zum Trocknen aufzuhängen Das Hotel empfand ich als hellhörig - krass ist jedoch die Baugrube die sich neben und hinter dem Hotelgebäude befindet und Samstag ab 8 Uhr lärmte Ausschlafen ist so nicht möglich Unangemessen hoch empfand ich auch den Preis des Frühstücks von 17 Euro pro Person Stand Juni 22 Ich werde das Hotel nicht mehr wählen,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
[DISLIKED] I understand my experience was going to be different because of Covid what I didn t understand was the absolute lack of customer service I booked a 2 bed suite with terrace one of the most expensive rooms so thought I d get a 4 star experience well I was wrong A hour wait to check in Where there was no social distancing whatsoever A struggle to the lifts with 6 bags and no offer of help from any staff who witnessed this A smart tv that didn t work Being told I d have to pay 5 per room service request when I asked if I could have a larger bucket for ice to fit champagne ordering food from outside the hotel only to come into the room and there not be any cutlery 3 99 for a bottle of warm water I don t think I ll be back The hotel is clearly using the pandemic as an excuse to provide lack lustre service The whole reassuring moments video I got is not how your visit will be,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
[LIKED] L'unica cosa buona era il caffè a colazione,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] la qualità della biancheria da letto è molto scarsa, l'odore della moquette bagnata",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La chambre exiguë,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] La ubicación el costo los cuartos cómodos y buen servicio hacen que el Hotel sea una excelente opción para hospedarse,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
[LIKED] Le personnel est à l écoute disponible Propreté ok,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Nessuna colazione per motivi igienici. Leggera mancanza di spazio tra servizi igienici e doccia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Tan pronto como entré a mi habitación sentí un olor a humo de cigarrillo. Había mucho ruido, lo cual es comprensible ya que es un área local. Sentí que el baño no estaba 100% limpio.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Le lit est très confortable rien à dire sur le matelas et la dimension les réceptionnistes sont très gentils l hôtel a beaucoup de charme,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
[DISLIKED] El parking era muy estrecho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] Die Aussicht und das Personal am Tag der Abreise_x000D_Die Sauberkeit,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] emplacement vraiment très sympa à 2 pas de la place vendome et de la place de la concorde _x000D_propre et le personnel très souriant et efficace,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[LIKED] De kamer was vrij ruim en schoon.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] Afval en oordopjes in de badkamer.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Freundliches Personal bei der Abreise sowie ansprechende Lobby,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Das Badezimmer war in Ordnung. Das Zimmer hatte einen Kühlschrank und eine Mikrowelle.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Leuk idee met de boeken en prachtige tuin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] La stanza era gelata, ho chiesto più volte alla reception di accendere il riscaldamento. Mentre usciva aria calda dal riscaldamento, non era sufficiente sentire la stanza e stavo gelando tutta la notte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Mi sábana no fue cambiada el segundo día a pesar de que estaba manchada.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[LIKED] die Lage ist gut,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La limpieza las camas muy cómodas y la cercanía con el aeropuerto hay muy buenas conexiones,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
[LIKED] La colazione a buffet offriva un'ottima selezione di cibo ma il ristorante vero e proprio era piuttosto buio e poco invitante,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Il bagno era buono. La camera aveva un frigorifero e un forno a microonde,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Non tutte le stanze hanno finestre e non hanno ventilatori disponibili per tutte le stanze, quindi nelle giornate calde sembra soffocante. Durante il nostro soggiorno l'hotel era pieno e la camera non aveva nemmeno gli asciugamani in bagno. Dovevano andare a comprarli la mattina ed era noioso dover aspettare.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Quiet location but close enough to transport network to get around easily Open 24 hours at Reception so no worrying about getting back after late night out Roomy and comfortable Quite high tech inside for a more antique looking facade Staff are welcoming happy and helpful Will consider for future trips,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] La habitación es un poco pequeña y no tiene armario como tal solo unas perchas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
[LIKED] Das Frühstück war sehr gut Große auswahl immer alles reichlich vorhanden Das Personal war sehr freundlich und hilfsbereit _x000D_Auch das Essen im Restaurant des Hotels war ausgezeichnet,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[LIKED] Softgetränke der Minibar stehen kostenfrei zur Verfügung Die zentrale Lage des Hotels mit guter Anbindung an das U-Bahn und Metronetz Das Frühstück war an einem der beiden Tage sehr gut,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
[LIKED] vlakbij de locatie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Accueil très bien par le réceptionniste de nuit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Vies koud Lawaaierig,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Problèmes sanitaire un chewing-gum à été retrouvé lors de notre heure de spa privatif sur le rebord du jaccuzzi Le repas room service était mal décongelé donc pas bon Décevant,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
[DISLIKED] La mia stanza aveva un odore così forte di fumo di tabacco che quando entrai mi bruciò la gola. C'era molto rumore e lo capisco a causa della zona. Avevo la sensazione che il bagno non fosse pulito al 100%.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] La verdad es que el hotel tiene muy buena ubicación de esta manera te puedes mover a muchísimos lugares sin necesidad de Uber o taxi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Lo unico rescatable es la ubicación y el desayuno que tiene buen sabor,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"[DISLIKED] Luide ventilatorgeluiden 's nachts die ik niet kon uitschakelen, konden er niet doorheen slapen. Al met al een slecht comfortniveau en slaap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"[DISLIKED] Bed te zacht, geen privacy in de badkamer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Tres semanas antes había reservado una habitación superior y sólo tenía cosas buenas que decir. Pero hacía un calor insoportable y no era una estancia que quisiera recordar.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"[DISLIKED] Internet era pessimo, ho chiesto dei cuscini extra e puzzavano di camminare, il posto è così piccolo che senti tutto quello che succede intorno a te, quindi alle 3 del mattino senti arrivare il coinquilino e alle 6 del mattino stanno preparando la colazione. Il WiFi era molto instabile.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"[DISLIKED] Letto troppo morbido, nessuna privacy in bagno",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] chambre suffisamment spacieuse_x000D_hotel propre et restauré_x000D_personnel competent,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"[DISLIKED] La colazione è molto leggera, davvero non ci sono molte opzioni per un hotel di questa categoria. Per il prezzo possiamo aspettarci molto meglio.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] excelente ubicación_x000D_habitaciones muy buenas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] La limpieza fue fatal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[DISLIKED] Rifiuti e tappi per le orecchie in bagno,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] déchets de toilettes et clous d'oreilles,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] stanza davvero piccola e il bagno poco accessibile molto rumoroso abbiamo approfittato del rumore delle stanze circostanti la mattina presto che non era molto piacevole,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Internet was verschrikkelijk en ik vroeg om een ​​extra kussen, maar het rook naar wandelen. De plaats is erg klein, zodat je alles om je heen kunt horen. U kunt dus uw kamerburen om 3 uur 's ochtends horen aankomen en om 6 uur' s ochtends het ontbijt klaarmaken. De wifi leek erg instabiel.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
[DISLIKED] Bueno no es que no me gustará pero se pide depósito y eso no lo especifica cuando seleccionas la habitación si sería súper importante se mencione para evitar malentendido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] C est délicat pendant le petit déjeuner de redemander du pain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] El desayuno incluye pan con crema de salmón o aguacate y un bol pequeño de yogur por 18 euros. La calidad es excelente pero el precio sigue siendo exorbitante.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[LIKED] El hotel es nuevo y las habitaciones y las vistas muy bonitas,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"[LIKED] Mein Zimmer lag über dem Hoteleingang und nachts konnte ich den Öffnungsmechanismus der Haustür hören. Außerdem war das Badezimmer zur Straße hin nicht schallisoliert, so dass ich die Unterhaltung bis spät in die Nacht hören konnte, da das Hotel gegenüber einem Tanzclub liegt.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] breakfast was a shambles with no organisation not seated so you had one person sitting at a 4 table meaning others couldn t sit down Food was ready left on the side the staff were saying they were struggling but there was so many of them that if it was organised it would of been easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Purtroppo i materassi erano piuttosto flosci,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Camas separadas pese a tener reserva con cama doble Paredes por pintar Mucho ruido al estar cerca del rooftop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[DISLIKED] Petit déjeuner buffet très cher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
[DISLIKED] Chambre pas insonorisées du tout salle de bain dans un triste état eau tiède pour la douche,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
[DISLIKED] Todo ok,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] la tristesse des chambres l exiguïté et le manque de cocooning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
[LIKED] La habitación y la selección del desayuno.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] el staff Maleducados no les funcionaba internet y en lugar de utilizar un datáfono sin wifi me obligaron a pagar en efectivo y por adelantado De muy malas maneras VERGONZOSO La calefacción de la habitación no funcionaba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[DISLIKED] Non sapevo come accendere il riscaldamento. La sera avevo freddo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
[DISLIKED] La habitación pequeña mal decorada pared sucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
[DISLIKED] Habitación pequeña un poco incómoda la ubicación de la cama Los chicos que están en recepción muy bien la chica un poco perdida de entrada decía todo que no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
[DISLIKED] Atmosfera sterile Un tipico business hotel Colazione presentata con noncuranza e non esattamente di alta qualità,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] Siamo partiti durante il giorno e abbiamo dovuto chiedere alle 8 di sera se potevano fare il servizio in camera, per favore.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[LIKED] Good location Spa area was lovely,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Baño un poco anticuado,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Il letto matrimoniale è troppo piccolo, sembrerebbe un letto singolo",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"[DISLIKED] Toen we aankwamen was de ondergrondse parkeergarage vol. We werden toen gewezen op het naburige hotel en moesten daar om een ​​plaats vragen. Helaas waren deze ook vol, dus moesten we op zoek naar een openbare parkeerplaats",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[LIKED] El baño la ducha la cama el office Que estuviera en el Centro las ventanas terrazas daban a la plaza,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Le stanze potrebbero essere un po' più grandi. Non raccomandato per persone con difficoltà motorie.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[DISLIKED] Ik kan niet klagen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Il parcheggio costa a notte e nelle camere si sente un rumore eccessivo. Puoi sentire la sveglia del cellulare quando qualcuno accende la televisione o la doccia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
[DISLIKED] l'involucro del preservativo usato nel riscaldamento della stanza non funzionava e c'erano macchie ovunque che scioccarono l'Hilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"[LIKED] De douche was ruim en comfortabel, maar ik miste het bidet",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Dit zijn 2 tegen elkaar geschoven eenpersoonsbedden in plaats van een tweepersoonsbed,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Camera un po' piccola con poco spazio per riporre gli oggetti,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[LIKED] Frühstücksbuffet gut Schlechte Organisation und wenig Platz bei vielen Personen Die Lage war ok aber nicht zentral,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
[LIKED] De badkamer was gerenoveerd en schoon.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Mijn kamer rook zo naar tabaksrook dat mijn keel brandde toen ik binnenkwam. Er was veel lawaai en ik begrijp het vanwege de omgeving. Ik had het gevoel dat de badkamer niet 100% schoon was.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] La habitación no se limpió a fondo La alfombra del dormitorio y el piso del baño nunca se aspiraron ni se limpiaron a fondo antes o durante nuestra estadía. Los estantes de vidrio del baño también estaban constantemente llenos de polvo.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[LIKED] Emplacement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Gezien de prijs was de comfortkamer erg klein. De kamers zijn niet goed geïsoleerd. Het meubilair is niet erg mooi in formica-stijl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] La salle de bain était bien. La chambre avait un réfrigérateur et un micro-ondes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Sauberkeit und Rezeption,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] Ik vond het helemaal niet leuk dat ik na 5 uur terugkwam voor de jas en ze vertelden me dat deze er niet was. HOE KAN MEN IN EEN HOTEL VERBLIJVEN DAT ZE ALS FANTASTISCH CLASSIFICEREN ALS ZE U NIET DE VERZEKERING GEVEN WELKE GROTE CONTROLE ZE HEBBEN OP HUN PERSONEEL?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"[DISLIKED] Camas demasiado blandas, falta de privacidad en el baño.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[LIKED] L'appartamento era sorprendentemente spazioso, nel complesso molto pulito e con un arredamento dall'atmosfera contemporanea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[LIKED] Limpio,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Die Matratzen waren leider schon recht durchgelegen,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
[LIKED] Colazione scarsa e il costo non ne vale la pena,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
[LIKED] Que el lugar es nuevo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[DISLIKED] Vriendelijkheid van het personeel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] totale Überforderung falschbuchungen unautorisierte kreditkartenbelastungen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[DISLIKED] De veiligheid van klanten is niet gegarandeerd_x000D_Tijdens het ontbijt kwam een ​​dief de ontbijtzaal binnen zonder opgemerkt te worden door het personeel en we werden het slachtoffer van diefstal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
